year,state_name,line_num,service_category,ssbg_expenditures,tanf_transfer_funds,total_ssbg_expenditures,other_fed_state_and_local_funds,total_expenditures,children,adults_59_and_younger,adults_60_and_older,adults_unknown,total_adults,total_recipients
2016,Illinois,27,Substance Abuse Services,"$763,891 ",$0 ,"$763,891 ","$3,970,279 ","$4,734,170 ","6,845",0,"1,842","21,415","23,257","30,102"
2016,Illinois,28,Transportation,"$679,152 ",$0 ,"$679,152 ","$10,668,183 ","$11,347,335 ",0,0,"44,406",0,"44,406","44,406"
2016,Illinois,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Illinois,31,Administrative Costs,"$1,263,442 ",$0 ,"$1,263,442 ",$0 ,"$1,263,442 ",0,0,0,0,0,0
2016,Indiana,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Indiana,2,Case Management,"$5,049,712 ",$0 ,"$5,049,712 ","$39,568,541 ","$44,618,253 ","6,543","4,976","18,345",0,"23,321","29,864"
2016,Indiana,3,Congregate Meals,"$35,296 ",$0 ,"$35,296 ","$6,525,903 ","$6,561,199 ",81,155,0,0,155,236
2016,Indiana,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Indiana,5,Day Care - Adults,"$1,544,884 ",$0 ,"$1,544,884 ","$3,321,329 ","$4,866,213 ",0,18,62,0,80,80
2016,Indiana,6,Day Care - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Indiana,7,Education and Training Services,"$281,854 ",$0 ,"$281,854 ","$4,014,145 ","$4,295,999 ","9,778",0,0,"14,444","14,444","24,222"
2016,Indiana,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Indiana,9,Family Planning Services,"$369,699 ",$0 ,"$369,699 ","$1,796,336 ","$2,166,035 ",145,"2,150",0,0,"2,150","2,295"
2016,Indiana,10,Foster Care Services - Adults,"$1,446,493 ",$0 ,"$1,446,493 ","$2,821,351 ","$4,267,844 ",0,0,0,"4,969","4,969","4,969"
2016,Indiana,11,Foster Care Services - Children,"$1,405,994 ",$0 ,"$1,405,994 ","$163,869,509 ","$165,275,503 ","32,772",0,0,0,0,"32,772"
2016,Indiana,12,Health-Related Services,"$106,520 ",$0 ,"$106,520 ","$1,799,400 ","$1,905,920 ",0,6,73,0,79,79
2016,Indiana,13,Home-Based Services,"$5,166,772 ",$0 ,"$5,166,772 ","$81,728,975 ","$86,895,747 ","40,423","122,770","16,133",0,"138,903","179,326"
2016,Indiana,14,Home-Delivered Meals,"$632,157 ",$0 ,"$632,157 ","$6,350,033 ","$6,982,190 ",0,723,"1,221",0,"1,944","1,944"
2016,Indiana,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Indiana,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Indiana,17,Information and Referral,"$354,923 ",$0 ,"$354,923 ","$995,106 ","$1,350,029 ",0,"7,788","15,578",0,"23,366","23,366"
2016,Indiana,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Indiana,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Indiana,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Indiana,21,Protective Services - Adults,"$480,338 ",$0 ,"$480,338 ","$682,366 ","$1,162,704 ",0,"2,696",0,0,"2,696","2,696"
2016,Indiana,22,Protective Services - Children,"$3,894,259 ",$0 ,"$3,894,259 ","$65,791,551 ","$69,685,810 ","42,194",0,0,0,0,"42,194"
2016,Indiana,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Indiana,24,Residential Treatment,"$1,519,984 ",$0 ,"$1,519,984 ","$1,347,356 ","$2,867,340 ",223,0,0,0,0,223
2016,Indiana,25,Special Services - Disabled,"$71,963 ",$0 ,"$71,963 ",$0 ,"$71,963 ",0,0,0,"1,482","1,482","1,482"
2016,Indiana,26,Special Services - Youth at Risk,"$18,117,147 ",$0 ,"$18,117,147 ","$19,363,764 ","$37,480,911 ","30,386",0,0,0,0,"30,386"
2016,Indiana,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Indiana,28,Transportation,"$682,069 ",$0 ,"$682,069 ","$1,407,091 ","$2,089,160 ",70,"8,598","10,558",0,"19,156","19,226"
2016,Indiana,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Indiana,31,Administrative Costs,"$1,093,721 ",$0 ,"$1,093,721 ",$0 ,"$1,093,721 ",0,0,0,0,0,0
2016,Iowa,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,2,Case Management,"$5,881,364 ","$6,608,812 ","$12,490,176 ","$16,566,763 ","$29,056,939 ","15,632",0,0,0,0,"15,632"
2016,Iowa,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,6,Day Care - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,10,Foster Care Services - Adults,$586 ,$0 ,$586 ,"$1,364 ","$1,950 ",0,2,0,2,4,4
2016,Iowa,11,Foster Care Services - Children,"$1,381,177 ",$0 ,"$1,381,177 ","$2,241,813 ","$3,622,990 ","2,531",0,0,0,0,"2,531"
2016,Iowa,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,13,Home-Based Services,"$5,742,882 ","$5,583,040 ","$11,325,922 ","$24,643,187 ","$35,969,109 ","12,815",0,0,0,0,"12,815"
2016,Iowa,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,21,Protective Services - Adults,"$142,376 ",$0 ,"$142,376 ","$331,387 ","$473,763 ",0,980,"1,427",99,"2,506","2,506"
2016,Iowa,22,Protective Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,25,Special Services - Disabled,"$1,178,377 ",$0 ,"$1,178,377 ","$103,631,570 ","$104,809,947 ","1,359",0,0,"25,245","25,245","26,604"
2016,Iowa,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Iowa,29,Other Services,"$63,866 ",$0 ,"$63,866 ","$78,392 ","$142,258 ","10,927","9,687","3,574",0,"13,261","24,188"
2016,Iowa,31,Administrative Costs,"$910,649 ","$770,156 ","$1,680,805 ",$0 ,"$1,680,805 ",0,0,0,0,0,0
2016,Kansas,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,6,Day Care - Children,"$184,027 ",$0 ,"$184,027 ","$43,729,426 ","$43,913,453 ","11,214",0,0,0,0,"11,214"
2016,Kansas,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,11,Foster Care Services - Children,"$4,952,298 ","$10,193,106 ","$15,145,404 ","$138,610,144 ","$153,755,548 ","6,137",0,0,0,0,"6,137"
2016,Kansas,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,13,Home-Based Services,"$4,500,000 ",$0 ,"$4,500,000 ","$3,291,035 ","$7,791,035 ",0,0,"4,251",0,"4,251","4,251"
2016,Kansas,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,21,Protective Services - Adults,"$682,322 ",$0 ,"$682,322 ","$7,438,570 ","$8,120,892 ",0,"3,292","5,604",77,"8,973","8,973"
2016,Kansas,22,Protective Services - Children,"$4,029,878 ",$0 ,"$4,029,878 ","$36,114,115 ","$40,143,993 ","37,807",0,0,0,0,"37,807"
2016,Kansas,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kansas,31,Administrative Costs,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,6,Day Care - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,11,Foster Care Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,13,Home-Based Services,"$502,203 ",$0 ,"$502,203 ","$377,435 ","$879,638 ","2,450","2,925",310,0,"3,235","5,685"
2016,Kentucky,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,21,Protective Services - Adults,"$1,558,944 ",$0 ,"$1,558,944 ","$14,030,415 ","$15,589,359 ",0,"119,938","31,528",0,"151,466","151,466"
2016,Kentucky,22,Protective Services - Children,"$11,959,642 ",$0 ,"$11,959,642 ","$113,302,843 ","$125,262,485 ","349,878",0,0,0,0,"349,878"
2016,Kentucky,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,24,Residential Treatment,"$7,769,351 ",$0 ,"$7,769,351 ","$19,071,121 ","$26,840,472 ",520,0,0,0,0,520
2016,Kentucky,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,26,Special Services - Youth at Risk,"$227,582 ",$0 ,"$227,582 ","$2,048,230 ","$2,275,812 ","3,393",0,0,0,0,"3,393"
2016,Kentucky,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Kentucky,31,Administrative Costs,"$9,276 ",$0 ,"$9,276 ",$0 ,"$9,276 ",0,0,0,0,0,0
2016,Louisiana,1,Adoption Services,"$1,582,600 ","$1,499,510 ","$3,082,110 ","$17,406,644 ","$20,488,754 ","5,699",0,0,0,0,"5,699"
2016,Louisiana,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,6,Day Care - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,11,Foster Care Services - Children,"$16,463,121 ","$7,084,641 ","$23,547,762 ","$82,240,086 ","$105,787,848 ","8,296",0,0,0,0,"8,296"
2016,Louisiana,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,16,Independent/Transitional Living Services,"$70,000 ",$0 ,"$70,000 ","$1,481,721 ","$1,551,721 ",0,331,0,0,331,331
2016,Louisiana,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,20,Prevention and Intervention,"$1,411,413 ","$2,064,543 ","$3,475,956 ","$23,965,669 ","$27,441,625 ","4,620","3,850",110,0,"3,960","8,580"
2016,Louisiana,21,Protective Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,22,Protective Services - Children,"$3,161,687 ","$4,302,942 ","$7,464,629 ","$49,949,500 ","$57,414,129 ","47,028",0,0,0,0,"47,028"
2016,Louisiana,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Louisiana,31,Administrative Costs,"$1,995,694 ","$1,478,733 ","$3,474,427 ",$0 ,"$3,474,427 ",0,0,0,0,0,0
2016,Maine,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,5,Day Care - Adults,"$111,200 ",$0 ,"$111,200 ",$0 ,"$111,200 ",0,5,235,0,240,240
2016,Maine,6,Day Care - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,11,Foster Care Services - Children,$0 ,"$6,222,231 ","$6,222,231 ",$0 ,"$6,222,231 ","2,090",376,0,0,376,"2,466"
2016,Maine,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,13,Home-Based Services,"$3,842,429 ",$0 ,"$3,842,429 ",$0 ,"$3,842,429 ",0,0,"1,969",0,"1,969","1,969"
2016,Maine,14,Home-Delivered Meals,"$385,421 ",$0 ,"$385,421 ",$0 ,"$385,421 ",0,0,"4,685",0,"4,685","4,685"
2016,Maine,15,Housing Services,"$66,593 ",$0 ,"$66,593 ",$0 ,"$66,593 ",487,"1,180",137,0,"1,317","1,804"
2016,Maine,16,Independent/Transitional Living Services,"$55,801 ",$0 ,"$55,801 ",$0 ,"$55,801 ",11,19,0,0,19,30
2016,Maine,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,20,Prevention and Intervention,"$1,081,892 ",$0 ,"$1,081,892 ",$0 ,"$1,081,892 ",900,"4,370",321,"4,287","8,978","9,878"
2016,Maine,21,Protective Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,22,Protective Services - Children,"$18,217 ",$0 ,"$18,217 ",$0 ,"$18,217 ",48,0,0,0,0,48
2016,Maine,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,28,Transportation,"$1,225,817 ",$0 ,"$1,225,817 ",$0 ,"$1,225,817 ",186,"1,587",343,"6,989","8,919","9,105"
2016,Maine,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maine,31,Administrative Costs,"$325,796 ",$0 ,"$325,796 ",$0 ,"$325,796 ",0,0,0,0,0,0
2016,Maryland,1,Adoption Services,$0 ,"$503,782 ","$503,782 ","$8,774,690 ","$9,278,472 ","3,718","2,094",125,0,"2,219","5,937"
2016,Maryland,2,Case Management,"$12,368,027 ","$5,313,703 ","$17,681,730 ","$23,162,957 ","$40,844,687 ",0,"5,207","5,035",13,"10,255","10,255"
2016,Maryland,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,6,Day Care - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,10,Foster Care Services - Adults,"$1,652,051 ",$0 ,"$1,652,051 ","$808,314 ","$2,460,365 ",0,423,401,4,828,828
2016,Maryland,11,Foster Care Services - Children,$0 ,"$5,409,599 ","$5,409,599 ","$84,403,454 ","$89,813,053 ","7,246",0,0,0,0,"7,246"
2016,Maryland,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,13,Home-Based Services,"$9,526,910 ","$3,131,761 ","$12,658,671 ","$2,585,862 ","$15,244,533 ",0,221,"1,241",6,"1,468","1,468"
2016,Maryland,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,20,Prevention and Intervention,$0 ,"$1,009,583 ","$1,009,583 ","$17,583,545 ","$18,593,128 ","20,993","2,153",30,0,"2,183","23,176"
2016,Maryland,21,Protective Services - Adults,"$5,983,842 ",$0 ,"$5,983,842 ","$2,927,768 ","$8,911,610 ",0,"1,755","5,065",31,"6,851","6,851"
2016,Maryland,22,Protective Services - Children,$0 ,"$7,541,375 ","$7,541,375 ","$97,718,907 ","$105,260,282 ","36,794",0,0,0,0,"36,794"
2016,Maryland,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Maryland,31,Administrative Costs,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Massachusetts,1,Adoption Services,"$1,102,999 ",$0 ,"$1,102,999 ","$4,840,071 ","$5,943,070 ","2,786",0,0,0,0,"2,786"
2016,Massachusetts,2,Case Management,"$3,749,134 ",$0 ,"$3,749,134 ","$6,313,106 ","$10,062,240 ","45,612",0,0,"46,848","46,848","92,460"
2016,Massachusetts,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Massachusetts,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Massachusetts,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Massachusetts,6,Day Care - Children,"$25,000 ",$0 ,"$25,000 ",$0 ,"$25,000 ",4,0,0,0,0,4
2016,Massachusetts,7,Education and Training Services,"$106,258 ",$0 ,"$106,258 ","$469,179 ","$575,437 ",0,0,0,527,527,527
2016,Massachusetts,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2016,Massachusetts,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
